7	3	1	112.83598058	57	33.32228806	3	10	0	inf	00:00:03.49	PymooPSOV2	MCSV2
5	2	9	54.59050939	58	33.32228806	3	0	0	inf	00:00:03.53	PymooPSO	MCSV2
5	2	10	53.93698618	59	33.32228806	3	0	0	inf	00:00:03.59	PymooPSO	MCSV2
2	1	7	33.97238804	60	33.32228806	3	0	0	inf	00:00:03.61	MCSV1	MCSV2
7	3	2	90.16882026	61	33.32228806	3	10	0	inf	00:00:03.61	PymooPSOV2	MCSV2
5	2	11	53.54668933	62	33.32228806	3	0	0	inf	00:00:03.66	PymooPSO	MCSV2
5	2	12	53.53109028	63	33.32228806	3	0	0	inf	00:00:03.73	PymooPSO	MCSV2
7	3	3	77.00797260	64	33.32228806	3	10	0	inf	00:00:03.73	PymooPSOV2	MCSV2
2	1	8	33.59776738	65	33.32228806	3	0	0	inf	00:00:03.74	MCSV1	MCSV2
8	2	1	236.10730083	66	33.32228806	3	0	0	inf	00:00:03.84	PymooCMAES	MCSV2
7	3	4	72.29432307	67	33.32228806	3	10	0	inf	00:00:03.85	PymooPSOV2	MCSV2
2	1	9	33.55008941	68	33.32228806	3	0	0	inf	00:00:03.88	MCSV1	MCSV2
7	3	5	64.57597453	69	33.32228806	3	10	0	inf	00:00:03.97	PymooPSOV2	MCSV2
2	1	10	33.49628684	70	33.32228806	3	0	0	inf	00:00:03.99	MCSV1	MCSV2
8	2	2	201.53629076	71	33.32228806	3	0	0	inf	00:00:04.03	PymooCMAES	MCSV2
1	4	5	40.74092746	72	33.32228806	3	0	0	inf	00:00:04.06	MCS	MCSV2
2	1	11	33.46615527	73	33.32228806	3	0	0	inf	00:00:04.09	MCSV1	MCSV2
7	3	6	61.08292877	74	33.32228806	3	10	0	inf	00:00:04.14	PymooPSOV2	MCSV2
2	1	12	33.43067506	75	33.32228806	3	0	0	inf	00:00:04.19	MCSV1	MCSV2
8	2	3	201.53629076	76	33.32228806	3	0	0	inf	00:00:04.25	PymooCMAES	MCSV2
7	3	7	55.68812237	77	33.32228806	3	10	0	inf	00:00:04.26	PymooPSOV2	MCSV2
2	1	13	33.38573624	78	33.32228806	3	0	0	inf	00:00:04.30	MCSV1	MCSV2
7	3	8	52.70079237	79	33.32228806	3	10	0	inf	00:00:04.39	PymooPSOV2	MCSV2
2	1	14	33.37166284	80	33.32228806	3	0	0	inf	00:00:04.40	MCSV1	MCSV2
8	2	4	198.70987690	81	33.32228806	3	0	0	inf	00:00:04.46	PymooCMAES	MCSV2
2	1	15	33.36845106	82	33.32228806	3	0	0	inf	00:00:04.50	MCSV1	MCSV2
7	3	9	52.56181870	83	33.32228806	3	10	0	inf	00:00:04.54	PymooPSOV2	MCSV2
1	4	6	38.42717682	84	33.32228806	3	0	0	inf	00:00:04.61	MCS	MCSV2
2	1	16	33.28089665	85	33.28089665	2	0	0	inf	00:00:04.62	MCSV1	MCSV1
8	2	5	148.45167677	86	33.28089665	2	0	0	inf	00:00:04.63	PymooCMAES	MCSV1
7	3	10	48.91568907	87	33.28089665	2	10	0	inf	00:00:04.66	PymooPSOV2	MCSV1
2	1	17	33.26272765	88	33.26272765	2	0	0	inf	00:00:04.75	MCSV1	MCSV1
8	2	6	120.21866629	89	33.26272765	2	0	0	inf	00:00:04.75	PymooCMAES	MCSV1
7	3	11	48.91568907	90	33.26272765	2	10	0	inf	00:00:04.78	PymooPSOV2	MCSV1
8	2	7	105.21580174	91	33.26272765	2	0	0	inf	00:00:04.84	PymooCMAES	MCSV1
7	3	12	47.77543790	92	33.26272765	2	10	0	inf	00:00:04.92	PymooPSOV2	MCSV1
8	2	8	92.14977472	93	33.26272765	2	0	0	inf	00:00:04.95	PymooCMAES	MCSV1
2	1	18	33.25117388	94	33.25117388	2	0	0	inf	00:00:04.95	MCSV1	MCSV1
1	4	7	37.14271331	95	33.25117388	2	0	0	inf	00:00:04.99	MCS	MCSV1
7	3	13	47.35011623	96	33.25117388	2	10	0	inf	00:00:05.04	PymooPSOV2	MCSV1
8	2	9	86.80847101	97	33.25117388	2	0	0	inf	00:00:05.06	PymooCMAES	MCSV1
8	2	10	79.48846446	98	33.25117388	2	0	0	inf	00:00:05.16	PymooCMAES	MCSV1
8	2	11	78.58154611	99	33.25117388	2	0	0	inf	00:00:05.26	PymooCMAES	MCSV1
7	3	14	42.55819923	100	33.25117388	2	10	0	inf	00:00:05.26	PymooPSOV2	MCSV1
1	4	8	36.73029302	101	33.25117388	2	0	0	inf	00:00:05.34	MCS	MCSV1
8	2	12	77.72763473	102	33.25117388	2	0	0	inf	00:00:05.35	PymooCMAES	MCSV1
8	2	13	76.31567109	103	33.25117388	2	0	0	inf	00:00:05.46	PymooCMAES	MCSV1
7	3	15	41.29345295	104	33.25117388	2	10	0	inf	00:00:05.52	PymooPSOV2	MCSV1
8	2	14	75.88625681	105	33.25117388	2	0	0	inf	00:00:05.57	PymooCMAES	MCSV1
1	4	9	36.06862945	106	33.25117388	2	0	0	inf	00:00:05.66	MCS	MCSV1
8	2	15	73.88386650	107	33.25117388	2	0	0	inf	00:00:05.69	PymooCMAES	MCSV1
7	3	16	40.37400114	108	33.25117388	2	10	0	inf	00:00:05.75	PymooPSOV2	MCSV1
8	2	16	72.46567435	109	33.25117388	2	0	0	inf	00:00:05.81	PymooCMAES	MCSV1
1	4	10	35.86795199	110	33.25117388	2	0	0	inf	00:00:05.88	MCS	MCSV1
8	2	17	71.99418851	111	33.25117388	2	0	0	inf	00:00:05.91	PymooCMAES	MCSV1
9	1	1	100.86312180	112	33.25117388	2	0	0	inf	00:00:05.99	MCS	MCSV1
7	3	17	39.32228116	113	33.25117388	2	10	0	inf	00:00:05.99	PymooPSOV2	MCSV1
8	2	18	70.30608099	114	33.25117388	2	0	0	inf	00:00:06.01	PymooCMAES	MCSV1
1	4	11	35.86165509	115	33.25117388	2	0	0	inf	00:00:06.07	MCS	MCSV1
8	2	19	69.58517272	116	33.25117388	2	0	0	inf	00:00:06.12	PymooCMAES	MCSV1
7	3	18	38.80738263	117	33.25117388	2	10	0	inf	00:00:06.22	PymooPSOV2	MCSV1
8	2	20	69.58517272	118	33.25117388	2	0	0	inf	00:00:06.23	PymooCMAES	MCSV1
1	4	12	35.78502529	119	33.25117388	2	0	0	inf	00:00:06.29	MCS	MCSV1
7	3	19	38.71244504	120	33.25117388	2	10	0	inf	00:00:06.40	PymooPSOV2	MCSV1
1	4	13	35.65539689	121	33.25117388	2	0	0	inf	00:00:06.42	MCS	MCSV1
7	3	20	37.98900311	122	33.25117388	2	10	0	inf	00:00:06.52	PymooPSOV2	MCSV1
1	4	14	35.64102270	123	33.25117388	2	0	0	inf	00:00:06.52	MCS	MCSV1
7	3	21	37.98900311	124	33.25117388	2	10	0	inf	00:00:06.64	PymooPSOV2	MCSV1
7	3	22	37.61114474	125	33.25117388	2	10	0	inf	00:00:06.75	PymooPSOV2	MCSV1
10	2	1	33.33104415	126	33.25117388	2	19	0	inf	00:00:06.80	MCSV1	MCSV1
7	3	23	37.01991795	127	33.25117388	2	10	0	inf	00:00:06.87	PymooPSOV2	MCSV1
9	1	2	64.39705740	128	33.25117388	2	0	0	inf	00:00:06.95	MCS	MCSV1
7	3	24	36.85835375	129	33.25117388	2	10	0	inf	00:00:06.98	PymooPSOV2	MCSV1
7	3	25	36.85835375	130	33.25117388	2	10	0	inf	00:00:07.10	PymooPSOV2	MCSV1
11	4	1	83.77324362	131	33.25117388	2	0	0	inf	00:00:07.13	MCSV2	MCSV1
7	3	26	36.59254025	132	33.25117388	2	10	0	inf	00:00:07.22	PymooPSOV2	MCSV1
10	2	2	33.00735627	133	33.00735627	10	19	1	inf	00:00:07.26	MCSV1	MCSV1
7	3	27	36.59254025	134	33.00735627	10	10	1	inf	00:00:07.34	PymooPSOV2	MCSV1
9	1	3	58.09241713	135	33.00735627	10	0	1	inf	00:00:07.37	MCS	MCSV1
7	3	28	36.34366517	136	33.00735627	10	10	1	inf	00:00:07.45	PymooPSOV2	MCSV1
7	3	29	36.31932762	137	33.00735627	10	10	1	inf	00:00:07.57	PymooPSOV2	MCSV1
11	4	2	58.61280631	138	33.00735627	10	0	1	inf	00:00:07.58	MCSV2	MCSV1
10	2	3	32.71515347	139	32.71515347	10	19	1	inf	00:00:07.68	MCSV1	MCSV1
7	3	30	35.92945831	140	32.71515347	10	10	1	inf	00:00:07.69	PymooPSOV2	MCSV1
9	1	4	50.96417904	141	32.71515347	10	0	1	inf	00:00:07.73	MCS	MCSV1
7	3	31	35.92945831	142	32.71515347	10	10	1	inf	00:00:07.80	PymooPSOV2	MCSV1
7	3	32	35.85541736	143	32.71515347	10	10	1	inf	00:00:07.92	PymooPSOV2	MCSV1
11	4	3	45.82099922	144	32.71515347	10	0	1	inf	00:00:07.96	MCSV2	MCSV1
10	2	4	32.47418942	145	32.47418942	10	19	1	inf	00:00:08.04	MCSV1	MCSV1
7	3	33	35.82637925	146	32.47418942	10	10	1	inf	00:00:08.04	PymooPSOV2	MCSV1
9	1	5	45.51574284	147	32.47418942	10	0	1	inf	00:00:08.05	MCS	MCSV1
7	3	34	35.68693202	148	32.47418942	10	10	1	inf	00:00:08.16	PymooPSOV2	MCSV1
7	3	35	35.68693202	149	32.47418942	10	10	1	inf	00:00:08.29	PymooPSOV2	MCSV1
11	4	4	39.97442996	150	32.47418942	10	0	1	inf	00:00:08.29	MCSV2	MCSV1
9	1	6	41.83850371	151	32.47418942	10	0	1	inf	00:00:08.30	MCS	MCSV1
10	2	5	32.22443710	152	32.22443710	10	19	1	inf	00:00:08.35	MCSV1	MCSV1
7	3	36	35.65559599	153	32.22443710	10	10	1	inf	00:00:08.38	PymooPSOV2	MCSV1
12	3	1	123.83165604	154	32.22443710	10	10	1	inf	00:00:08.45	PymooGA	MCSV1
9	1	7	40.57723806	155	32.22443710	10	0	1	inf	00:00:08.54	MCS	MCSV1
12	3	2	107.81181841	156	32.22443710	10	10	1	inf	00:00:08.57	PymooGA	MCSV1
11	4	5	38.01396500	157	32.22443710	10	0	1	inf	00:00:08.57	MCSV2	MCSV1
10	2	6	32.10516988	158	32.10516988	10	19	1	inf	00:00:08.60	MCSV1	MCSV1
9	1	8	39.20821735	159	32.10516988	10	0	1	inf	00:00:08.68	MCS	MCSV1
12	3	3	88.47408016	160	32.10516988	10	10	1	inf	00:00:08.69	PymooGA	MCSV1
9	1	9	36.87563412	161	32.10516988	10	0	1	inf	00:00:08.77	MCS	MCSV1
10	2	7	32.02355072	162	32.02355072	10	19	1	inf	00:00:08.79	MCSV1	MCSV1
11	4	6	36.06053293	163	32.02355072	10	0	1	inf	00:00:08.81	MCSV2	MCSV1
12	3	4	81.92970827	164	32.02355072	10	10	1	inf	00:00:08.82	PymooGA	MCSV1
9	1	10	36.86694900	165	32.02355072	10	0	1	inf	00:00:08.85	MCS	MCSV1
13	1	1	32.02355072	166	32.02355072	13	13	1	inf	00:00:08.93	PymooPSO	PymooPSO
10	2	8	31.96184728	167	31.96184728	10	19	1	inf	00:00:08.94	MCSV1	MCSV1
12	3	5	73.80688071	168	31.96184728	10	10	1	inf	00:00:08.94	PymooGA	MCSV1
13	1	2	32.02355072	169	31.96184728	10	13	1	inf	00:00:08.99	PymooPSO	MCSV1
11	4	7	35.34095146	170	31.96184728	10	0	1	inf	00:00:09.00	MCSV2	MCSV1
10	2	9	31.95545169	171	31.95545169	10	19	1	inf	00:00:09.03	MCSV1	MCSV1
12	3	6	70.33495689	172	31.95545169	10	10	1	inf	00:00:09.03	PymooGA	MCSV1
14	1	1	31.96151105	173	31.95545169	10	15	1	inf	00:00:09.06	PymooPSOV1	MCSV1
12	3	7	68.15445279	174	31.95545169	10	10	1	inf	00:00:09.10	PymooGA	MCSV1
11	4	8	35.01911414	175	31.95545169	10	0	1	inf	00:00:09.12	MCSV2	MCSV1
14	1	2	31.96151105	176	31.95545169	10	15	1	inf	00:00:09.13	PymooPSOV1	MCSV1
10	2	10	31.94975318	177	31.94975318	10	19	1	inf	00:00:09.13	MCSV1	MCSV1
10	2	11	31.92216598	178	31.92216598	10	19	1	inf	00:00:09.19	MCSV1	MCSV1
11	4	9	34.89665029	179	31.92216598	10	0	1	inf	00:00:09.19	MCSV2	MCSV1
12	3	8	67.48015430	180	31.92216598	10	10	1	inf	00:00:09.19	PymooGA	MCSV1
15	1	1	117.19682329	181	31.92216598	10	15	1	inf	00:00:09.19	PymooPSOV2	MCSV1
11	4	10	34.74901593	182	31.92216598	10	0	1	inf	00:00:09.24	MCSV2	MCSV1
15	1	2	94.79608191	183	31.92216598	10	15	1	inf	00:00:09.26	PymooPSOV2	MCSV1
12	3	9	67.05178344	184	31.92216598	10	10	1	inf	00:00:09.26	PymooGA	MCSV1
10	2	12	31.91230398	185	31.91230398	10	19	1	inf	00:00:09.30	MCSV1	MCSV1
11	4	11	34.69089621	186	31.91230398	10	0	1	inf	00:00:09.30	MCSV2	MCSV1
12	3	10	66.62029054	187	31.91230398	10	10	1	inf	00:00:09.33	PymooGA	MCSV1
11	4	12	34.65248388	188	31.91230398	10	0	1	inf	00:00:09.35	MCSV2	MCSV1
15	1	3	73.89176024	189	31.91230398	10	15	1	inf	00:00:09.35	PymooPSOV2	MCSV1
10	2	13	31.91226307	190	31.91226307	10	19	1	inf	00:00:09.36	MCSV1	MCSV1
12	3	11	66.30496090	191	31.91226307	10	10	1	inf	00:00:09.42	PymooGA	MCSV1
11	4	13	34.58761769	192	31.91226307	10	0	1	inf	00:00:09.46	MCSV2	MCSV1
15	1	4	69.89966129	193	31.91226307	10	15	1	inf	00:00:09.47	PymooPSOV2	MCSV1
16	2	1	223.06727410	194	31.91226307	10	19	1	inf	00:00:09.51	PymooCMAES	MCSV1
12	3	12	66.19778149	195	31.91226307	10	10	1	inf	00:00:09.55	PymooGA	MCSV1
11	4	14	34.52156253	196	31.91226307	10	0	1	inf	00:00:09.55	MCSV2	MCSV1
15	1	5	67.56957625	197	31.91226307	10	15	1	inf	00:00:09.60	PymooPSOV2	MCSV1
11	4	15	34.49141989	198	31.91226307	10	0	1	inf	00:00:09.64	MCSV2	MCSV1
16	2	2	204.75536261	199	31.91226307	10	19	1	inf	00:00:09.67	PymooCMAES	MCSV1
12	3	13	66.03597041	200	31.91226307	10	10	1	inf	00:00:09.68	PymooGA	MCSV1
15	1	6	66.26046209	201	31.91226307	10	15	1	inf	00:00:09.73	PymooPSOV2	MCSV1
11	4	16	34.48802180	202	31.91226307	10	0	1	inf	00:00:09.77	MCSV2	MCSV1
12	3	14	66.01336800	203	31.91226307	10	10	1	inf	00:00:09.83	PymooGA	MCSV1
16	2	3	204.75536261	204	31.91226307	10	19	1	inf	00:00:09.83	PymooCMAES	MCSV1
15	1	7	63.77367598	205	31.91226307	10	15	1	inf	00:00:09.87	PymooPSOV2	MCSV1
16	2	4	204.75536261	206	31.91226307	10	19	1	inf	00:00:10.02	PymooCMAES	MCSV1
15	1	8	60.95751126	207	31.91226307	10	15	1	inf	00:00:10.02	PymooPSOV2	MCSV1
15	1	9	58.00362441	208	31.91226307	10	15	1	inf	00:00:10.20	PymooPSOV2	MCSV1
15	1	10	56.09459671	209	31.91226307	10	15	1	inf	00:00:10.32	PymooPSOV2	MCSV1
15	1	11	52.36926023	210	31.91226307	10	15	1	inf	00:00:10.44	PymooPSOV2	MCSV1
17	4	1	31.83713525	211	31.83713525	17	13	1	inf	00:00:10.48	MCS	MCS
15	1	12	51.72323632	212	31.83713525	17	15	1	inf	00:00:10.56	PymooPSOV2	MCS
18	3	1	86.95448007	213	31.83713525	17	10	1	inf	00:00:10.58	MCSV1	MCS
15	1	13	49.40821989	214	31.83713525	17	15	1	inf	00:00:10.68	PymooPSOV2	MCS
19	2	1	84.55334810	215	31.83713525	17	19	1	inf	00:00:10.75	MCSV2	MCS
15	1	14	47.52505932	216	31.83713525	17	15	1	inf	00:00:10.80	PymooPSOV2	MCS
15	1	15	47.25128157	217	31.83713525	17	15	1	inf	00:00:10.92	PymooPSOV2	MCS
17	4	2	31.78346737	218	31.78346737	17	13	1	inf	00:00:10.99	MCS	MCS
15	1	16	46.32035393	219	31.78346737	17	15	1	inf	00:00:11.04	PymooPSOV2	MCS
18	3	2	65.00805380	220	31.78346737	17	10	1	inf	00:00:11.13	MCSV1	MCS
15	1	17	45.80476237	221	31.78346737	17	15	1	inf	00:00:11.16	PymooPSOV2	MCS
15	1	18	45.15573341	222	31.78346737	17	15	1	inf	00:00:11.28	PymooPSOV2	MCS
15	1	19	44.68218449	223	31.78346737	17	15	1	inf	00:00:11.40	PymooPSOV2	MCS
15	1	20	44.57544639	224	31.78346737	17	15	1	inf	00:00:11.53	PymooPSOV2	MCS
17	4	3	31.73582277	225	31.73582277	17	13	1	inf	00:00:11.55	MCS	MCS
19	2	2	49.82880084	226	31.73582277	17	19	1	inf	00:00:11.56	MCSV2	MCS
15	1	21	44.53218402	227	31.73582277	17	15	1	inf	00:00:11.65	PymooPSOV2	MCS
15	1	22	44.52764628	228	31.73582277	17	15	1	inf	00:00:11.77	PymooPSOV2	MCS
18	3	3	50.15012601	229	31.73582277	17	10	1	inf	00:00:11.80	MCSV1	MCS
20	1	1	159.81566188	230	31.73582277	17	15	1	inf	00:00:11.90	PymooGA	MCS
17	4	4	31.69350427	231	31.69350427	17	13	1	inf	00:00:11.99	MCS	MCS
20	1	2	133.91172011	232	31.69350427	17	15	1	inf	00:00:12.02	PymooGA	MCS
20	1	3	116.30635053	233	31.69350427	17	15	1	inf	00:00:12.14	PymooGA	MCS
18	3	4	43.10831943	234	31.69350427	17	10	1	inf	00:00:12.18	MCSV1	MCS
19	2	3	42.54042460	235	31.69350427	17	19	1	inf	00:00:12.26	MCSV2	MCS
20	1	4	97.15529227	236	31.69350427	17	15	1	inf	00:00:12.26	PymooGA	MCS
17	4	5	31.68264884	237	31.68264884	17	13	1	inf	00:00:12.30	MCS	MCS
20	1	5	88.90954589	238	31.68264884	17	15	1	inf	00:00:12.39	PymooGA	MCS
18	3	5	39.69649597	239	31.68264884	17	10	1	inf	00:00:12.48	MCSV1	MCS
20	1	6	77.17820093	240	31.68264884	17	15	1	inf	00:00:12.51	PymooGA	MCS
17	4	6	31.66169326	241	31.66169326	17	13	1	inf	00:00:12.56	MCS	MCS
21	4	1	111.54559175	242	31.66169326	17	13	1	inf	00:00:12.63	PymooPSO	MCS
20	1	7	70.45136299	243	31.66169326	17	15	1	inf	00:00:12.63	PymooGA	MCS
21	4	2	84.32183332	244	31.66169326	17	13	1	inf	00:00:12.70	PymooPSO	MCS
18	3	6	37.36153833	245	31.66169326	17	10	1	inf	00:00:12.73	MCSV1	MCS
20	1	8	63.66201574	246	31.66169326	17	15	1	inf	00:00:12.76	PymooGA	MCS
21	4	3	58.55490380	247	31.66169326	17	13	1	inf	00:00:12.78	PymooPSO	MCS
21	4	4	54.36044019	248	31.66169326	17	13	1	inf	00:00:12.85	PymooPSO	MCS
19	2	4	38.86389528	249	31.66169326	17	19	1	inf	00:00:12.86	MCSV2	MCS
20	1	9	51.90625698	250	31.66169326	17	15	1	inf	00:00:12.88	PymooGA	MCS
21	4	5	51.03128820	251	31.66169326	17	13	1	inf	00:00:12.93	PymooPSO	MCS
18	3	7	36.48266666	252	31.66169326	17	10	1	inf	00:00:12.94	MCSV1	MCS
21	4	6	50.64430893	253	31.66169326	17	13	1	inf	00:00:13.00	PymooPSO	MCS
20	1	10	50.56818517	254	31.66169326	17	15	1	inf	00:00:13.01	PymooGA	MCS
21	4	7	46.34637588	255	31.66169326	17	13	1	inf	00:00:13.07	PymooPSO	MCS
18	3	8	35.70606217	256	31.66169326	17	10	1	inf	00:00:13.08	MCSV1	MCS
21	4	8	45.75664644	257	31.66169326	17	13	1	inf	00:00:13.14	PymooPSO	MCS
20	1	11	48.94589980	258	31.66169326	17	15	1	inf	00:00:13.14	PymooGA	MCS
18	3	9	35.48826471	259	31.66169326	17	10	1	inf	00:00:13.15	MCSV1	MCS
21	4	9	44.63471724	260	31.66169326	17	13	1	inf	00:00:13.21	PymooPSO	MCS
18	3	10	35.44799462	261	31.66169326	17	10	1	inf	00:00:13.21	MCSV1	MCS
20	1	12	48.19060636	262	31.66169326	17	15	1	inf	00:00:13.26	PymooGA	MCS
18	3	11	35.44523845	263	31.66169326	17	10	1	inf	00:00:13.27	MCSV1	MCS
21	4	10	43.98816812	264	31.66169326	17	13	1	inf	00:00:13.27	PymooPSO	MCS
18	3	12	35.12379205	265	31.66169326	17	10	1	inf	00:00:13.32	MCSV1	MCS
21	4	11	43.58287663	266	31.66169326	17	13	1	inf	00:00:13.34	PymooPSO	MCS
19	2	5	36.87054809	267	31.66169326	17	19	1	inf	00:00:13.37	MCSV2	MCS
18	3	13	35.09804748	268	31.66169326	17	10	1	inf	00:00:13.38	MCSV1	MCS
20	1	13	47.70002128	269	31.66169326	17	15	1	inf	00:00:13.39	PymooGA	MCS
21	4	12	43.10907768	270	31.66169326	17	13	1	inf	00:00:13.41	PymooPSO	MCS
18	3	14	34.81423366	271	31.66169326	17	10	1	inf	00:00:13.45	MCSV1	MCS
21	4	13	42.97895477	272	31.66169326	17	13	1	inf	00:00:13.48	PymooPSO	MCS
18	3	15	34.64183347	273	31.66169326	17	10	1	inf	00:00:13.52	MCSV1	MCS
20	1	14	46.59177277	274	31.66169326	17	15	1	inf	00:00:13.52	PymooGA	MCS
21	4	14	42.97895477	275	31.66169326	17	13	1	inf	00:00:13.55	PymooPSO	MCS
18	3	16	34.63770517	276	31.66169326	17	10	1	inf	00:00:13.60	MCSV1	MCS
22	4	1	122.56156523	277	31.66169326	17	13	1	inf	00:00:13.63	PymooPSOV1	MCS
20	1	15	45.96539154	278	31.66169326	17	15	1	inf	00:00:13.65	PymooGA	MCS
23	3	1	107.18818428	279	31.66169326	17	10	1	inf	00:00:13.69	PymooPSOV2	MCS
23	3	2	65.82837637	280	31.66169326	17	10	1	inf	00:00:13.75	PymooPSOV2	MCS
22	4	2	122.45767049	281	31.66169326	17	13	1	inf	00:00:13.75	PymooPSOV1	MCS
20	1	16	45.57685453	282	31.66169326	17	15	1	inf	00:00:13.76	PymooGA	MCS
19	2	6	35.74180393	283	31.66169326	17	19	1	inf	00:00:13.77	MCSV2	MCS
23	3	3	58.24154871	284	31.66169326	17	10	1	inf	00:00:13.85	PymooPSOV2	MCS
