31.55511096	0.00000000	0.48529182	0.97463306	1.04334961	0.93679113	0.82857062	0.71594329	0.60835756	0.50358593	0.25815644	-0.07282695	-0.40230882	-0.61864147	-0.78466737	-0.95519654	-1.12861454	-1.31003227	-1.49433892	-1.68361592	-1.87127913	-2.05955740	-1.91575380	-1.25465978	-0.59101743	0.07363555	0.73493001	1.05665323	0.85680073	0.42821176	0.00000000
31.55509086	0.00000000	0.48470083	0.97463186	1.04334761	0.93488383	0.82847304	0.71593059	0.60835390	0.50354624	0.25811659	-0.07255202	-0.40230782	-0.61864830	-0.78480240	-0.95499447	-1.12829171	-1.31233231	-1.50086525	-1.68555305	-1.87360120	-2.06171502	-1.91473963	-1.25088808	-0.58597467	0.07488596	0.73488801	1.05667462	0.85679443	0.42687335	0.00000000
31.55506577	0.00000000	0.48589012	0.97463077	1.04333897	0.93663812	0.82769886	0.71640841	0.60832856	0.50359900	0.25794295	-0.07341081	-0.40230826	-0.61864405	-0.78404500	-0.95527172	-1.12852374	-1.31155639	-1.50140817	-1.68980842	-1.87469360	-2.06287980	-1.91411383	-1.25059996	-0.58881004	0.07417677	0.73490304	1.05666395	0.85678246	0.42819750	0.00000000
31.55506135	0.00000000	0.48548759	0.97463215	1.04334551	0.93631429	0.82775836	0.71638556	0.60835606	0.50359808	0.25797940	-0.07301352	-0.40230778	-0.61864470	-0.78438004	-0.95512383	-1.12851421	-1.31156820	-1.49963257	-1.68586102	-1.87420520	-2.06196556	-1.91457132	-1.25178886	-0.58859043	0.07408412	0.73479042	1.05662711	0.85679447	0.42754188	0.00000000
31.55505322	0.00000000	0.48586054	0.97463208	1.04331000	0.93597001	0.82847688	0.71635789	0.60829401	0.50359470	0.25797005	-0.07281070	-0.40230657	-0.61864681	-0.78460408	-0.95491691	-1.12861448	-1.31222285	-1.49942732	-1.68667649	-1.87389728	-2.06213582	-1.91448176	-1.25114139	-0.58959858	0.07447178	0.73478670	1.05663560	0.85679238	0.42769483	0.00000000
31.55504648	0.00000000	0.48579834	0.97463194	1.04330123	0.93611054	0.82819119	0.71655540	0.60832870	0.50359276	0.25796827	-0.07265090	-0.40230580	-0.61864731	-0.78456849	-0.95495867	-1.12868987	-1.31258138	-1.49968565	-1.68668663	-1.87393560	-2.06214300	-1.91448067	-1.25127849	-0.58828360	0.07444643	0.73472356	1.05662827	0.85679515	0.42761439	0.00000000
31.55504164	0.00000000	0.48598421	0.97463208	1.04329394	0.93618583	0.82797926	0.71678691	0.60835717	0.50359338	0.25798200	-0.07209066	-0.40230590	-0.61864854	-0.78458939	-0.95499363	-1.12891551	-1.31277517	-1.49966020	-1.68671139	-1.87396848	-2.06213141	-1.91449285	-1.25086641	-0.58847807	0.07442149	0.73468839	1.05662740	0.85679391	0.42761751	0.00000000
31.55504099	0.00008895	0.48548807	0.97460628	1.04334960	0.93631534	0.82770647	0.71782882	0.60833363	0.50359356	0.25798315	-0.07301505	-0.40229287	-0.61866039	-0.78437628	-0.95540178	-1.12852752	-1.31427043	-1.50032919	-1.68606285	-1.87410971	-2.06193477	-1.91458448	-1.25179323	-0.58859145	0.07407755	0.73471550	1.05662155	0.85682439	0.42842235	0.00001072
31.55503695	0.00201562	0.48593009	0.97463253	1.04329401	0.93613058	0.82797926	0.71678691	0.60835717	0.50359338	0.25798200	-0.07208241	-0.40230645	-0.61864854	-0.78678627	-0.95499290	-1.12891356	-1.31277517	-1.49958729	-1.68671098	-1.87422145	-2.06213141	-1.91449285	-1.25086641	-0.58846676	0.07442149	0.73467987	1.05662740	0.85679366	0.42761751	0.00000000
31.55503657	-0.05113924	0.48593009	0.97463253	1.04329402	0.93612808	0.82787809	0.71678691	0.60835717	0.50359338	0.25798200	-0.07208240	-0.40230641	-0.61864676	-0.78678590	-0.95499289	-1.12891356	-1.31277517	-1.49965523	-1.68671130	-1.87420991	-2.06213141	-1.91449285	-1.25086641	-0.58846701	0.07442149	0.73467988	1.05662740	0.85679367	0.42761751	0.00000000
31.55503651	-2.19806704	0.48593009	0.97463253	1.04329402	0.93612807	0.82787166	0.71678691	0.60835717	0.50359338	0.25798200	-0.07208240	-0.40230614	-0.61864665	-0.78678590	-0.95499290	-1.12891356	-1.31277517	-1.49965557	-1.68671131	-1.87421127	-2.06213141	-1.91449285	-1.25086641	-0.58846617	0.07442149	0.73467947	1.05662740	0.85679367	0.42761751	0.00000000
31.55503651	-0.25134663	0.48593009	0.97463253	1.04329402	0.93612750	0.82787151	0.71678691	0.60835717	0.50359338	0.25798200	-0.07208240	-0.40230614	-0.61864664	-0.78678590	-0.95499289	-1.12891356	-1.31277517	-1.49966265	-1.68671098	-1.87421127	-2.06213141	-1.91449285	-1.25086641	-0.58846575	0.07442149	0.73467950	1.05662740	0.85679368	0.42761751	0.00000000
31.55503651	0.09105691	0.48593009	0.97463253	1.04329402	0.93612750	0.82787151	0.71678691	0.60835717	0.50359338	0.25798200	-0.07208240	-0.40230614	-0.61864664	-0.78678590	-0.95499289	-1.12891356	-1.31277517	-1.49966267	-1.68671097	-1.87421127	-2.06213141	-1.91449285	-1.25086641	-0.58846574	0.07442149	0.73467950	1.05662740	0.85679368	0.42761751	0.00000000
31.55503419	0.00000000	0.48569675	0.97463237	1.04329428	0.93613351	0.82777659	0.71701042	0.60835595	0.50359360	0.25798262	-0.07213050	-0.40230665	-0.61864573	-0.78661317	-0.95497500	-1.12893456	-1.31326078	-1.49959060	-1.68724883	-1.87428596	-2.06212797	-1.91448680	-1.25074580	-0.58865184	0.07416198	0.73466483	1.05663076	0.85679385	0.42760545	0.00000000
31.55503209	0.00000000	0.48593449	0.97463246	1.04329782	0.93612178	0.82769686	0.71767243	0.60834932	0.50359425	0.25798079	-0.07197637	-0.40230632	-0.61864442	-0.78680243	-0.95496093	-1.12893981	-1.31317125	-1.49956426	-1.68676290	-1.87410582	-2.06212421	-1.91449015	-1.25079555	-0.58841229	0.07395540	0.73464602	1.05662650	0.85679380	0.42758946	0.00000000
31.55502982	0.00000000	0.48590566	0.97463243	1.04329783	0.93600767	0.82762770	0.71781740	0.60841609	0.50359476	0.25797702	-0.07196341	-0.40230701	-0.61863830	-0.78680306	-0.95495715	-1.12893562	-1.31447604	-1.50008884	-1.68702454	-1.87407148	-2.06213280	-1.91448814	-1.25101686	-0.58853176	0.07389315	0.73464862	1.05662567	0.85679319	0.42759308	0.00000000
31.55502803	0.00000000	0.48591897	0.97463245	1.04329732	0.93610596	0.82741222	0.71781279	0.60843364	0.50359597	0.25797876	-0.07197875	-0.40230570	-0.61863836	-0.78674517	-0.95495439	-1.12896069	-1.31470106	-1.50062485	-1.68706314	-1.87414999	-2.06212631	-1.91448990	-1.25113518	-0.58852580	0.07380820	0.73464621	1.05662417	0.85679317	0.42759088	0.00000000
31.55502631	0.00000000	0.48591142	0.97463243	1.04329776	0.93601229	0.82724385	0.71795522	0.60880977	0.50359572	0.25797948	-0.07188988	-0.40230584	-0.61863966	-0.78675722	-0.95495302	-1.12895892	-1.31479534	-1.50088272	-1.68720587	-1.87418281	-2.06212865	-1.91448908	-1.25117808	-0.58853137	0.07385111	0.73464651	1.05661580	0.85679256	0.42759134	0.00000000
31.55502611	0.00000000	0.48588561	0.97463209	1.04329813	0.93581611	0.82665107	0.71763361	0.60849133	0.50359773	0.25797434	-0.07216427	-0.40230747	-0.61863153	-0.78681729	-0.95491240	-1.12900637	-1.31498149	-1.50099146	-1.68731563	-1.87417689	-2.06213348	-1.91448552	-1.25097107	-0.58853570	0.07378289	0.73464700	1.05662388	0.85679403	0.42772186	0.00000000
31.55502579	0.00000000	0.48589317	0.97463214	1.04329807	0.93555116	0.82669925	0.71766521	0.60848074	0.50359827	0.25797433	-0.07216860	-0.40230812	-0.61862943	-0.78670250	-0.95491238	-1.12900659	-1.31485240	-1.50108638	-1.68735947	-1.87419147	-2.06213317	-1.91448562	-1.25101399	-0.58857700	0.07380079	0.73463772	1.05662367	0.85679416	0.42764018	0.00000000
31.55502419	0.00000000	0.48594932	0.97463349	1.04329614	0.93584521	0.82711553	0.71781053	0.60925181	0.50359473	0.25798063	-0.07183708	-0.40230791	-0.61863139	-0.78683178	-0.95494459	-1.12897458	-1.31504152	-1.50094401	-1.68686692	-1.87411526	-2.06211595	-1.91449451	-1.25109728	-0.58855377	0.07343016	0.73458083	1.05662850	0.85679312	0.42758892	0.00000000
31.55502226	0.00000000	0.48595342	0.97463334	1.04329621	0.93584830	0.82700618	0.71777129	0.61084621	0.50359473	0.25798084	-0.07184243	-0.40230727	-0.61863352	-0.78678134	-0.95494548	-1.12897401	-1.31493740	-1.50101299	-1.68700852	-1.87445345	-2.06211881	-1.91449551	-1.25106655	-0.58855283	0.07350256	0.73457961	1.05663068	0.85679377	0.42758839	0.00000000
31.55502159	0.00000000	0.48595219	0.97463334	1.04329620	0.93584440	0.82696375	0.71777845	0.61063442	0.50359473	0.25798081	-0.07185312	-0.40230664	-0.61863228	-0.78678430	-0.95494545	-1.12897422	-1.31499383	-1.50099574	-1.68710108	-1.87457924	-2.06211361	-1.91449566	-1.25105407	-0.58855366	0.07353071	0.73457365	1.05663044	0.85679373	0.42758926	0.00000000
31.55502143	0.00000000	0.48595923	0.97463334	1.04329620	0.93584232	0.82696910	0.71785910	0.61053906	0.50359473	0.25798082	-0.07185483	-0.40230682	-0.61863197	-0.78678416	-0.95494554	-1.12897423	-1.31497557	-1.50095718	-1.68710259	-1.87455537	-2.06211380	-1.91449543	-1.25104610	-0.58855387	0.07353772	0.73456995	1.05663040	0.85679372	0.42758828	0.00000000
31.55502132	0.00000000	0.48595794	0.97463249	1.04329733	0.93585603	0.82687272	0.71795205	0.61139474	0.50359475	0.25798046	-0.07202931	-0.40230729	-0.61863247	-0.78674243	-0.95492372	-1.12897944	-1.31537239	-1.50133602	-1.68746389	-1.87445706	-2.06212241	-1.91449293	-1.25109920	-0.58851319	0.07296622	0.73458879	1.05660440	0.85679350	0.42758850	0.00000000
31.55501962	0.00000000	0.48596686	0.97463226	1.04329877	0.93586593	0.82703223	0.71851215	0.61078176	0.50359475	0.25798124	-0.07194221	-0.40230623	-0.61863374	-0.78681045	-0.95491420	-1.12898086	-1.31580190	-1.50152800	-1.68753131	-1.87443137	-2.06212270	-1.91449155	-1.25136052	-0.58857214	0.07287103	0.73452340	1.05650830	0.85679409	0.42758941	0.00000000
31.55501833	0.00000000	0.48596368	0.97463293	1.04329682	0.93585502	0.82711110	0.71860926	0.61095563	0.50359500	0.25797795	-0.07195949	-0.40230514	-0.61863395	-0.78675799	-0.95491712	-1.12898585	-1.31557086	-1.50161836	-1.68775671	-1.87439817	-2.06212153	-1.91449134	-1.25158203	-0.58914112	0.07278576	0.73437625	1.05652286	0.85679367	0.42759673	0.00000000
31.55501770	0.00000000	0.48593956	0.97463289	1.04329664	0.93585220	0.82702933	0.71874614	0.61098598	0.50359502	0.25797732	-0.07195338	-0.40230533	-0.61863439	-0.78675617	-0.95490397	-1.12900404	-1.31533052	-1.50162999	-1.68773917	-1.87438222	-2.06212318	-1.91449050	-1.25157476	-0.58912044	0.07278211	0.73430294	1.05652163	0.85679350	0.42759871	0.00000000
31.55501726	0.00000000	0.48598337	0.97463275	1.04329728	0.93585496	0.82713391	0.71896598	0.61106325	0.50359542	0.25797741	-0.07198811	-0.40230569	-0.61863459	-0.78676188	-0.95489888	-1.12901319	-1.31535629	-1.50161240	-1.68773237	-1.87439639	-2.06212424	-1.91449013	-1.25174206	-0.58913028	0.07277755	0.73422104	1.05656208	0.85679104	0.42759688	0.00000000
31.55501672	0.00000000	0.48597906	0.97463244	1.04329759	0.93585102	0.82704455	0.71913814	0.61115964	0.50359582	0.25797808	-0.07197917	-0.40230565	-0.61863424	-0.78674976	-0.95488759	-1.12902839	-1.31531021	-1.50161469	-1.68773207	-1.87441557	-2.06212544	-1.91448972	-1.25166300	-0.58914456	0.07274094	0.73420197	1.05657783	0.85679627	0.42759745	0.00000000
31.55501625	0.00000000	0.48597214	0.97463333	1.04329571	0.93586680	0.82737015	0.71919560	0.61123036	0.50359628	0.25797693	-0.07205047	-0.40230560	-0.61863449	-0.78674235	-0.95489648	-1.12902240	-1.31552069	-1.50162319	-1.68774327	-1.87468132	-2.06212241	-1.91449217	-1.25180979	-0.58917117	0.07266578	0.73418433	1.05660530	0.85680276	0.42759359	0.00000000
31.55501566	0.00000000	0.48597420	0.97463261	1.04329708	0.93585034	0.82742958	0.71916779	0.61121397	0.50359594	0.25797809	-0.07203829	-0.40230572	-0.61863454	-0.78670697	-0.95488271	-1.12903224	-1.31534474	-1.50157791	-1.68774569	-1.87485528	-2.06212472	-1.91448978	-1.25184543	-0.58905933	0.07268363	0.73417743	1.05658672	0.85680672	0.42759877	0.00000000
31.55501508	0.00000000	0.48597116	0.97463268	1.04329696	0.93582714	0.82736679	0.71915532	0.61123292	0.50359590	0.25797859	-0.07203773	-0.40230569	-0.61863457	-0.78675984	-0.95487500	-1.12903150	-1.31529013	-1.50161042	-1.68774899	-1.87482619	-2.06212539	-1.91448937	-1.25191316	-0.58901188	0.07266703	0.73418346	1.05658992	0.85682058	0.42759856	0.00000000
31.55501441	0.00000000	0.48599758	0.97463273	1.04329672	0.93584007	0.82735814	0.71915674	0.61123707	0.50359588	0.25797813	-0.07202936	-0.40230570	-0.61863460	-0.78683380	-0.95487894	-1.12904034	-1.31529846	-1.50146504	-1.68774944	-1.87481444	-2.06212464	-1.91448878	-1.25203416	-0.58913976	0.07259799	0.73418886	1.05658388	0.85683263	0.42759865	0.00000000
31.55501307	0.00000000	0.48597798	0.97463260	1.04329710	0.93583077	0.82737647	0.71920841	0.61123537	0.50359586	0.25797983	-0.07201369	-0.40230571	-0.61863549	-0.78682660	-0.95487784	-1.12904222	-1.31529067	-1.50154272	-1.68770516	-1.87482323	-2.06212633	-1.91448919	-1.25193456	-0.58910182	0.07265839	0.73419707	1.05658608	0.85685893	0.42759974	0.00000000
31.55501163	0.00000000	0.48603067	0.97463243	1.04329622	0.93583015	0.82751568	0.71925702	0.61116838	0.50359511	0.25797859	-0.07199968	-0.40230573	-0.61863563	-0.78674863	-0.95487089	-1.12904136	-1.31513277	-1.50163936	-1.68796916	-1.87477641	-2.06212571	-1.91448870	-1.25191647	-0.58917369	0.07273381	0.73424251	1.05655750	0.85689550	0.42760159	0.00000000
31.55501103	0.00000000	0.48602473	0.97463235	1.04329651	0.93582758	0.82760566	0.71912977	0.61120574	0.50359587	0.25797851	-0.07201445	-0.40230572	-0.61863472	-0.78682897	-0.95487222	-1.12904169	-1.31521605	-1.50142733	-1.68817354	-1.87477746	-2.06212528	-1.91448921	-1.25197873	-0.58919235	0.07266722	0.73427405	1.05655085	0.85689712	0.42760256	0.00000000
31.55501068	0.00000000	0.48603993	0.97463222	1.04329620	0.93582278	0.82759033	0.71912098	0.61120910	0.50359562	0.25797860	-0.07208434	-0.40230573	-0.61863486	-0.78682678	-0.95486110	-1.12903825	-1.31520243	-1.50148912	-1.68822596	-1.87476893	-2.06212467	-1.91448957	-1.25197123	-0.58929497	0.07261595	0.73426010	1.05654682	0.85690337	0.42760060	0.00000000
31.55501019	0.00000000	0.48624933	0.97463242	1.04329707	0.93582649	0.82750318	0.71919156	0.61126215	0.50359580	0.25797840	-0.07197962	-0.40230565	-0.61863456	-0.78680336	-0.95486476	-1.12904295	-1.31518656	-1.50152066	-1.68822515	-1.87476809	-2.06212454	-1.91448924	-1.25200310	-0.58927705	0.07250554	0.73427476	1.05654547	0.85690444	0.42759572	0.00000000
31.55500926	0.00000000	0.48685909	0.97463251	1.04329761	0.93585281	0.82760759	0.71918520	0.61137597	0.50359655	0.25797837	-0.07203612	-0.40230551	-0.61863454	-0.78678612	-0.95488139	-1.12903795	-1.31525539	-1.50164125	-1.68822504	-1.87476333	-2.06212383	-1.91448926	-1.25194895	-0.58933582	0.07259233	0.73428074	1.05653456	0.85691014	0.42759868	0.00000000
31.55500902	0.00000000	0.48682488	0.97463250	1.04329726	0.93586328	0.82758564	0.71922831	0.61127064	0.50359606	0.25797838	-0.07199218	-0.40230554	-0.61863454	-0.78679028	-0.95488015	-1.12903765	-1.31544136	-1.50172710	-1.68822389	-1.87476110	-2.06212461	-1.91448949	-1.25193767	-0.58936551	0.07266058	0.73428434	1.05653299	0.85691102	0.42759874	0.00000000
31.55500894	0.00000000	0.48682904	0.97463244	1.04329735	0.93586335	0.82756362	0.71924645	0.61132028	0.50359618	0.25797837	-0.07197653	-0.40230554	-0.61863453	-0.78679112	-0.95487986	-1.12903759	-1.31540772	-1.50170355	-1.68822385	-1.87475978	-2.06212482	-1.91448948	-1.25194022	-0.58935953	0.07264084	0.73428188	1.05653269	0.85691179	0.42759874	0.00000000
31.55500817	0.00000000	0.48724859	0.97463237	1.04329661	0.93578221	0.82769335	0.71926740	0.61125673	0.50359648	0.25797904	-0.07201370	-0.40230575	-0.61863692	-0.78679842	-0.95487141	-1.12903454	-1.31504071	-1.50140616	-1.68810173	-1.87477171	-2.06212871	-1.91448880	-1.25193164	-0.58954153	0.07244544	0.73438244	1.05651003	0.85693709	0.42760568	0.00000000
31.55500596	0.00000000	0.48700137	0.97463241	1.04329552	0.93587777	0.82807302	0.72002445	0.61111515	0.50359599	0.25797862	-0.07200954	-0.40230536	-0.61863746	-0.78662567	-0.95486197	-1.12903003	-1.31499621	-1.50146178	-1.68818731	-1.87466816	-2.06212843	-1.91448844	-1.25217064	-0.58960575	0.07276726	0.73448595	1.05643578	0.85699409	0.42764209	0.00000000
31.55500391	0.00000000	0.48717469	0.97463237	1.04329555	0.93614185	0.82778243	0.71897975	0.61089998	0.50359578	0.25798019	-0.07199553	-0.40230569	-0.61863701	-0.78636493	-0.95485493	-1.12903855	-1.31494788	-1.50121253	-1.68825738	-1.87463527	-2.06212917	-1.91448905	-1.25182570	-0.58979167	0.07269926	0.73459409	1.05637792	0.85705351	0.42765509	0.00000000
31.55500261	0.00000000	0.48711737	0.97463212	1.04329542	0.93616028	0.82760187	0.71886262	0.61095535	0.50359674	0.25797945	-0.07201277	-0.40230686	-0.61863734	-0.78641029	-0.95485233	-1.12902713	-1.31500923	-1.50197489	-1.68834103	-1.87464529	-2.06213117	-1.91448959	-1.25184099	-0.58939368	0.07220786	0.73468107	1.05634322	0.85709722	0.42761152	0.00000000
31.55500070	0.00000000	0.48671162	0.97463188	1.04329641	0.93579044	0.82803151	0.71912490	0.61111266	0.50359458	0.25797930	-0.07200779	-0.40230570	-0.61863516	-0.78702911	-0.95485184	-1.12904765	-1.31511645	-1.50125306	-1.68832025	-1.87473475	-2.06212533	-1.91448533	-1.25202295	-0.58939143	0.07279194	0.73474484	1.05631859	0.85713315	0.42760466	0.00000000
31.55500007	0.00000000	0.48713460	0.97463218	1.04329613	0.93601550	0.82787365	0.71905223	0.61097424	0.50359617	0.25797879	-0.07199821	-0.40230481	-0.61863765	-0.78681028	-0.95484899	-1.12905597	-1.31489871	-1.50200786	-1.68849945	-1.87466256	-2.06213122	-1.91448658	-1.25183735	-0.58941975	0.07232576	0.73472573	1.05630867	0.85712927	0.42759426	0.00000000
31.55499880	0.00000000	0.48716655	0.97463223	1.04329625	0.93583924	0.82783653	0.71920871	0.61115772	0.50359531	0.25797938	-0.07213798	-0.40230522	-0.61863800	-0.78647410	-0.95482865	-1.12907525	-1.31505893	-1.50209921	-1.68846182	-1.87471992	-2.06213131	-1.91448612	-1.25198406	-0.58967745	0.07229022	0.73472451	1.05631278	0.85713791	0.42759876	0.00000000
31.55499835	0.00000000	0.48718171	0.97463218	1.04329653	0.93591612	0.82781100	0.71920633	0.61133961	0.50359538	0.25797975	-0.07215991	-0.40230449	-0.61863775	-0.78657434	-0.95482171	-1.12908223	-1.31512057	-1.50202679	-1.68847372	-1.87482663	-2.06213131	-1.91448682	-1.25202217	-0.58958877	0.07228689	0.73472400	1.05631105	0.85713833	0.42759841	0.00000000
